Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Idle Mean,Idle Std,Idle Min,Label
6643275,1,6,1375,30,1375,1375,6,0,211.4920728,1.05369716,1107212.5,2706480.387,1,0.0,0,6636815,1327363.0,2965265.298,1,1,20,0.903168994,0,1375,347.5,0,0,0,1,1,6,229,0,0,20,11485.0,0.0,11485,6631790.0,0.0,6631790,BENIGN
431726,3,4,574,940,574,0,940,0,3506.853884,16.21398758,71954.33333,110704.3555,4,107726.0,401,216796,72265.33333,123904.0957,4,0,108,9.265135757,0,940,189.25,0,0,1,0,0,1,65535,4954,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
23653,1,1,52,68,52,52,68,68,5073.352217,84.55587029,23653.0,0.0,23653,0.0,0,0,0.0,0.0,0,0,20,42.27793515,52,68,57.33333333,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
1502,2,0,12,0,6,6,0,0,7989.347537,1331.557923,1502.0,0.0,1502,1502.0,1502,0,0.0,0.0,0,0,40,0.0,6,6,6.0,0,0,0,1,0,0,256,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
88118,4,4,140,328,35,35,82,82,5311.060169,90.78735332,12588.28571,21486.56357,3,29235.33333,3,39907,13302.33333,22996.1609,3,0,80,45.39367666,35,82,55.88888889,0,0,0,0,0,1,-1,-1,3,20,0.0,0.0,0,0.0,0.0,0,BENIGN
239,2,2,94,452,47,47,226,226,2284518.828,16736.40167,79.66666667,131.0585111,4,4.0,4,4,4.0,0.0,4,0,64,8368.200837,47,226,118.6,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
28696866,8,7,864,3540,432,0,1770,0,153.4662357,0.522705162,2049776.143,3782510.467,35,3299569.429,424,28700000,4776633.5,4682351.65,877,0,264,0.243929076,0,1770,275.25,0,0,1,0,0,0,29200,972,2,32,1371521.5,1887298.405,2706043,10200000.0,36850.8699,10200000,BENIGN
24713,2,2,64,452,32,32,226,226,20879.69894,161.8581313,8237.666667,14226.50658,1,1.0,1,47,47.0,0.0,47,0,40,80.92906567,32,226,109.6,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
117,1,1,6,6,6,6,6,6,102564.1026,17094.01709,117.0,0.0,117,0.0,0,0,0.0,0.0,0,0,20,8547.008547,6,6,6.0,0,0,0,1,1,1,29,256,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
42248,1,1,98,180,98,98,180,180,6580.193145,47.33951903,42248.0,0.0,42248,0.0,0,0,0.0,0.0,0,0,32,23.66975952,98,180,125.3333333,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
115492835,21,18,861,6333,414,0,1460,0,62.2895784,0.337683286,3039285.132,4575397.086,1,5774641.75,4,110000000,6497646.176,4936616.142,50,0,432,0.155853824,0,1460,179.85,0,0,1,0,0,0,8192,62,20,20,38675.0,22599.39302,110437,9585727.583,1443945.825,5000613,BENIGN
8040106,1,5,6,30,6,6,6,6,4.477552908,0.746258818,1608021.2,3584312.417,3,0.0,0,8024853,2006213.25,4009074.865,3,0,20,0.621882348,6,6,6.0,0,0,0,1,1,5,229,0,0,20,20281.0,0.0,20281,8019825.0,0.0,8019825,BENIGN
63541859,9,4,187,184,46,0,46,46,5.838670852,0.204589545,5295154.917,16800000.0,3,7942732.375,3,59100000,19700000.0,33700000.0,245002,1,204,0.062950629,0,46,29.78571429,0,0,0,1,0,0,255,385,6,20,282536.0,0.0,282536,58500000.0,0.0,58500000,BENIGN
72386,1,1,57,343,57,57,343,343,5525.930429,27.62965214,72386.0,0.0,72386,0.0,0,0,0.0,0.0,0,0,32,13.81482607,57,343,152.3333333,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
75313838,15,13,1814,1658,626,0,553,0,46.10042579,0.371777627,2789401.407,4418964.575,32,5109604.929,315,75300000,6271996.333,4794413.651,6537,0,488,0.172611041,0,626,119.7241379,0,0,1,0,0,0,29200,255,3,32,195777.2857,385548.4579,1070119,10000000.0,12762.42017,9996328,BENIGN
62922532,20,15,2351,5379,671,0,2952,0,122.8494747,0.556239536,1850662.706,3834957.073,89,3311712.211,48808,62900000,4490858.5,5020123.351,2913,0,424,0.238388373,0,2952,214.7222222,0,0,1,0,0,0,8192,77,18,20,415004.6667,893353.0798,2238554,10000000.0,20347.67685,9996175,BENIGN
1562777,1,5,6,30,6,6,6,6,23.03591619,3.839319365,312555.4,689616.0829,4,0.0,0,1553991,388497.75,771780.7454,4,0,20,3.199432805,6,6,6.0,0,0,0,1,1,5,229,0,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
187017,47,59,1331,105841,570,0,2896,0,573060.2031,566.7933931,1781.114286,6618.313557,1,4065.586957,1,164002,2827.62069,8327.138684,1,0,1188,315.4793415,0,2896,1001.607477,0,0,1,0,0,1,29200,61,31,20,0.0,0.0,0,0.0,0.0,0,BENIGN
7580640,1,4,6,24,6,6,6,6,3.957449503,0.659574917,1895160.0,3781089.844,3,0.0,0,7567783,2522594.333,4368399.885,3,0,20,0.527659934,6,6,6.0,0,0,0,1,1,4,229,0,0,20,13852.0,0.0,13852,7566788.0,0.0,7566788,BENIGN
80216871,6,9,11613,62,10135,0,20,0,145.5429494,0.186993083,5729776.5,20000000.0,1,16000000.0,5,79000000,9875636.375,26400000.0,1,0,132,0.11219585,0,10135,730.0625,0,0,0,1,1,1,229,256,4,20,3921031.0,0.0,3921031,75100000.0,0.0,75100000,BENIGN
51031265,4,4,210,1537,198,0,1525,0,34.23391523,0.156766641,7290180.714,19200000.0,15,51935.33333,48,51000000,17000000.0,29400000.0,824,0,92,0.07838332,0,1525,194.1111111,0,0,1,0,0,1,8192,946,3,20,0.0,0.0,0,0.0,0.0,0,BENIGN
297,2,2,74,200,37,37,100,100,922558.9226,13468.01347,99.0,168.8756939,1,1.0,1,2,2.0,0.0,2,0,64,6734.006734,37,100,62.2,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
60919,2,2,90,122,45,45,61,61,3480.030861,65.66095963,20306.33333,35166.4049,3,3.0,3,3,3.0,0.0,3,0,64,32.83047982,45,61,51.4,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
63332448,42,64,1749,79033,754,0,2860,0,1275.523094,1.673707607,603166.1714,5701903.899,1,1543196.098,67,63300000,1004923.127,7360543.834,1,0,852,1.010540442,0,2860,754.9719626,0,0,1,0,0,1,8192,375,41,20,813185.0,0.0,813185,58300000.0,0.0,58300000,BENIGN
52,1,2,0,0,0,0,0,0,0.0,57692.30769,26.0,35.35533906,1,0.0,0,1,1.0,0.0,1,0,32,38461.53846,0,0,0.0,0,0,0,1,1,2,243,290,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
163,2,2,64,176,32,32,88,88,1472392.638,24539.8773,54.33333333,88.91194146,3,3.0,3,3,3.0,0.0,3,0,64,12269.93865,32,88,54.4,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
727,4,1,77,6,46,0,6,6,114167.8129,6877.579092,181.75,330.9837609,3,242.3333333,3,0,0.0,0.0,0,0,128,1375.515818,0,46,13.83333333,0,0,0,1,0,0,133,0,2,32,0.0,0.0,0,0.0,0.0,0,BENIGN
5271933,1,5,6,30,6,6,6,6,6.828614855,1.138102476,1054386.6,2339041.043,1,0.0,0,5263914,1315978.5,2615074.605,1,0,20,0.94841873,6,6,6.0,0,0,0,1,1,5,229,0,0,20,33379.0,0.0,33379,5238554.0,0.0,5238554,BENIGN
2927586,7,9,884,4071,547,0,1460,0,1692.520732,5.465253625,195172.4,506740.0895,18,153404.0,72221,2736942,342117.75,688238.7432,19,0,152,3.074205164,0,1460,291.4705882,0,0,1,0,0,1,8192,33,6,20,0.0,0.0,0,0.0,0.0,0,BENIGN
938575,1,6,6,36,6,6,6,6,44.74868817,7.458114695,156429.1667,374576.9034,1,0.0,0,936994,187398.8,410111.4901,1,0,20,6.392669739,6,6,6.0,0,0,0,1,1,6,229,0,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
208,2,2,64,204,32,32,102,102,1288461.538,19230.76923,69.33333333,79.18543637,3,3.0,3,48,48.0,0.0,48,0,64,9615.384615,32,102,60.0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
31046,1,1,52,196,52,52,196,196,7988.146621,64.42053727,31046.0,0.0,31046,0.0,0,0,0.0,0.0,0,0,20,32.21026863,52,196,100.0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
8058241,1,7,6,42,6,6,6,6,5.956634953,0.992772492,1151177.286,3029451.542,1,0.0,0,8035824,1339304.0,3273499.966,1,0,20,0.868675931,6,6,6.0,0,0,0,1,1,7,229,0,0,20,36942.0,0.0,36942,8021299.0,0.0,8021299,BENIGN
88551138,7,9,11607,62,4380,0,20,0,131.7769626,0.180686554,5903409.2,19600000.0,0,14800000.0,14,87400000,10900000.0,26600000.0,0,0,152,0.101636187,0,4380,686.7647059,0,0,0,1,1,1,229,256,5,20,23556.0,0.0,23556,43700000.0,45600000.0,11500000,BENIGN
600045,2,0,154,0,77,77,0,0,256.6474181,3.333083352,600045.0,0.0,600045,600045.0,600045,0,0.0,0.0,0,1,40,0.0,77,77,77.0,0,0,0,1,1,0,256,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
44,1,1,6,6,6,6,6,6,272727.2727,45454.54545,44.0,0.0,44,0.0,0,0,0.0,0.0,0,0,20,22727.27273,6,6,6.0,0,0,0,1,1,1,946,16425,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
4,2,0,37,0,31,6,0,0,9250000.0,500000.0,4.0,0.0,4,4.0,4,0,0.0,0.0,0,1,40,0.0,6,31,22.66666667,0,0,0,1,0,0,62,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
16455249,11,11,1340,6909,513,0,2282,0,501.299008,1.33695941,783583.2857,2366878.349,3,1147748.3,2745,16400000,1635877.7,3339552.01,3,0,232,0.668479705,0,2282,358.6521739,0,0,1,0,0,1,8192,64,10,20,1456415.0,0.0,1456415,10000000.0,0.0,10000000,BENIGN
37,1,1,6,6,6,6,6,6,324324.3243,54054.05405,37.0,0.0,37,0.0,0,0,0.0,0.0,0,0,20,27027.02703,6,6,6.0,0,0,0,1,1,1,351,257,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
158,2,2,66,122,33,33,61,61,1189873.418,25316.4557,52.66666667,51.15988011,4,4.0,4,48,48.0,0.0,48,0,40,12658.22785,33,61,44.2,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
232465,6,2,11607,26,7300,0,20,6,50041.9418,34.41378272,33209.28571,87388.80718,4,46493.0,110,4,4.0,0.0,4,0,144,8.60344568,0,7300,1292.555556,0,0,1,0,0,0,8192,256,4,20,0.0,0.0,0,0.0,0.0,0,BENIGN
32,2,0,37,0,31,6,0,0,1156250.0,62500.0,32.0,0.0,32,32.0,32,0,0.0,0.0,0,1,40,0.0,6,31,22.66666667,0,0,0,1,0,0,245,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
94414,2,2,68,228,34,34,114,114,3135.128265,42.36659817,31471.33333,54464.91944,4,48.0,48,4,4.0,0.0,4,0,64,21.18329909,34,114,66.0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
499151,7,8,1249,4045,912,0,1742,0,10606.009,30.05102664,35653.64286,48509.17682,4,83169.66667,243,399692,57098.85714,75529.51956,4,0,152,16.02721421,0,1742,330.875,0,0,1,0,0,1,8192,32,6,20,0.0,0.0,0,0.0,0.0,0,BENIGN
47,2,0,124,0,62,62,0,0,2638297.872,42553.19149,47.0,0.0,47,47.0,47,0,0.0,0.0,0,0,40,0.0,62,62,62.0,0,0,0,0,0,0,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
187,2,2,82,152,41,41,76,76,1251336.898,21390.37433,62.33333333,67.64860186,3,48.0,48,3,3.0,0.0,3,0,40,10695.18717,41,76,55.0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
70340746,6,9,12982,56,7300,0,20,0,185.3548724,0.213247667,5024339.0,16400000.0,0,14100000.0,2,70300000,8789147.0,21400000.0,0,1,132,0.1279486,0,7300,900.8125,0,0,0,1,1,1,229,256,4,20,29307.0,0.0,29307,35100000.0,36900000.0,9019504,BENIGN
98184787,7,9,11613,62,5840,0,20,0,118.9084415,0.162958035,6545652.467,23700000.0,1,16400000.0,47,96800000,12100000.0,32300000.0,1,0,152,0.091663895,0,5840,687.1176471,0,0,0,1,1,1,229,256,5,20,4776894.0,0.0,4776894,92000000.0,0.0,92000000,BENIGN
5997133,1,6,6,36,6,6,6,6,7.003346432,1.167224405,999522.1667,2437199.554,3,0.0,0,5983865,1196773.0,2670789.752,3,0,20,1.000478062,6,6,6.0,0,0,0,1,1,6,229,0,0,20,22709.0,0.0,22709,5974424.0,0.0,5974424,BENIGN
62757,2,2,60,214,30,30,107,107,4366.046815,63.73790972,20919.0,36226.70867,3,3.0,3,4,4.0,0.0,4,0,40,31.86895486,30,107,60.8,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
548595,6,2,11607,26,7215,0,20,6,21205.07843,14.58270673,78370.71429,206833.6051,8,109719.0,8,49,49.0,0.0,49,0,144,3.645676683,0,7215,1292.555556,0,0,1,0,0,0,8192,256,4,20,0.0,0.0,0,0.0,0.0,0,BENIGN
75827116,17,14,1676,4591,1250,0,1588,2,82.64853433,0.408824727,2527570.533,4287988.715,20,4739194.75,48,70800000,5447550.231,5151302.613,201,0,352,0.184630522,0,1588,195.84375,0,0,1,0,0,0,8192,32500,16,20,118361.2857,192661.6497,543817,9998512.571,4635.590932,9988049,BENIGN
24373,2,2,62,360,31,31,180,180,17314.24117,164.11603,8124.333333,14064.82991,4,4.0,4,4,4.0,0.0,4,0,64,82.05801502,31,180,90.6,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
283,2,2,76,212,38,38,106,106,1017667.845,14134.27562,94.33333333,161.6580754,1,1.0,1,1,1.0,0.0,1,0,40,7067.137809,38,106,65.2,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
300255,1,5,6,30,6,6,6,6,119.8980866,19.98301444,60051.0,117599.5542,3,0.0,0,288034,72008.5,132235.8808,3,0,20,16.65251203,6,6,6.0,0,0,0,1,1,5,229,0,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
27,1,1,6,6,6,6,6,6,444444.4444,74074.07407,27.0,0.0,27,0.0,0,0,0.0,0.0,0,0,20,37037.03704,6,6,6.0,0,0,0,1,1,1,145,253,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
3673842,1,5,6,30,6,6,6,6,9.799006054,1.633167676,734768.4,1627881.933,1,0.0,0,3670915,917728.75,1819387.127,1,0,20,1.360973063,6,6,6.0,0,0,0,1,1,5,229,0,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
188,2,0,0,0,0,0,0,0,0.0,10638.29787,188.0,0.0,188,188.0,188,0,0.0,0.0,0,0,64,0.0,0,0,0.0,0,0,0,1,0,0,30327,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
8957999,1,6,6,36,6,6,6,6,4.688547074,0.781424512,1492999.833,3639473.714,1,0.0,0,8938826,1787765.2,3988177.714,1,0,20,0.669792439,6,6,6.0,0,0,0,1,1,6,229,0,0,20,35970.0,0.0,35970,8922029.0,0.0,8922029,BENIGN
1418,2,0,12,0,6,6,0,0,8462.623413,1410.437236,1418.0,0.0,1418,1418.0,1418,0,0.0,0.0,0,0,40,0.0,6,6,6.0,0,0,0,1,0,0,237,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
115208161,16,14,517,752,433,0,746,0,11.01484469,0.26039822,3972695.207,4855236.11,64,7680544.067,88,110000000,8491360.615,3755765.927,20977,0,332,0.121519169,0,746,40.93548387,0,0,1,0,0,0,8192,343,15,20,59061.09091,75553.42459,286863,9976162.909,58322.05561,9800602,BENIGN
370,4,1,49,6,31,6,6,6,148648.6486,13513.51351,92.5,129.6598113,1,123.3333333,1,0,0.0,0.0,0,0,80,2702.702703,6,31,10.16666667,0,0,0,1,0,0,237,0,3,20,0.0,0.0,0,0.0,0.0,0,BENIGN
8007906,1,6,6,36,6,6,6,6,5.24481681,0.874136135,1334651.0,3251523.406,1,0.0,0,7996815,1599363.0,3562297.328,1,0,20,0.749259544,6,6,6.0,0,0,0,1,1,6,229,0,0,20,36133.0,0.0,36133,7971773.0,0.0,7971773,BENIGN
171,2,2,46,46,23,23,23,23,538011.6959,23391.81287,57.0,96.99484522,1,1.0,1,1,1.0,0.0,1,0,64,11695.90643,23,23,23.0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
186737,6,3,11601,26,4380,0,20,0,62264.0398,48.1961261,23342.125,62119.90224,4,37347.4,45,9498,4749.0,5802.518246,646,0,132,16.06537537,0,4380,1162.7,0,0,1,1,0,0,29200,256,5,20,0.0,0.0,0,0.0,0.0,0,BENIGN
8040674,1,6,6,36,6,6,6,6,5.223442711,0.870573785,1340112.333,3262082.951,4,0.0,0,8025828,1605165.6,3574154.756,4,0,20,0.746206102,6,6,6.0,0,0,0,1,1,6,229,0,0,20,41897.0,0.0,41897,7998777.0,0.0,7998777,BENIGN
142241,43,54,1313,98601,570,0,4344,0,702427.5701,681.9412124,1481.677083,5341.505696,1,3386.690476,15,118989,2245.075472,6458.406966,1,0,1096,379.637376,0,4344,1019.530612,0,0,1,0,0,1,29200,61,28,20,0.0,0.0,0,0.0,0.0,0,BENIGN
3,2,0,31,0,31,0,0,0,10300000.0,666666.6667,3.0,0.0,3,3.0,3,0,0.0,0.0,0,1,64,0.0,0,31,20.66666667,0,0,0,1,0,0,118,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
153,2,2,76,108,38,38,54,54,1202614.379,26143.79085,51.0,49.56813493,3,3.0,3,48,48.0,0.0,48,0,40,13071.89542,38,54,44.4,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
48549,2,2,62,136,31,31,68,68,4078.353828,82.39098643,16183.0,27985.62079,2,49.0,49,2,2.0,0.0,2,0,64,41.19549321,31,68,45.8,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
56154,2,1,12,6,6,6,6,6,320.547067,53.42451117,28077.0,39675.76149,22,56154.0,56154,0,0.0,0.0,0,0,40,17.80817039,6,6,6.0,0,0,0,1,1,0,140,254,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
5426260,4,2,18,0,6,0,0,0,3.317201903,1.105733968,1085252.0,1663580.806,31,1808753.333,204560,1329448,1329448.0,0.0,1329448,0,100,0.368577989,0,6,2.571428571,0,0,1,0,0,0,29200,14600,3,20,0.0,0.0,0,0.0,0.0,0,BENIGN
78353669,6,10,11607,68,7300,0,20,0,149.0038712,0.204202307,5223577.933,20200000.0,1,15700000.0,189,78300000,8699146.778,26100000.0,1,0,132,0.127626442,0,7300,687.1176471,0,0,0,1,1,1,229,256,4,20,107625.0,0.0,107625,78200000.0,0.0,78200000,BENIGN
47373184,26,25,1605,30472,1365,0,2836,0,677.1130266,1.076558418,947463.68,6676105.71,1,1894927.36,1,124914,5204.75,12321.03293,1,0,844,0.527724714,0,2836,616.8653846,0,0,1,0,0,0,65535,362,5,32,162529.0,0.0,162529,47200000.0,0.0,47200000,BENIGN
47478,3,4,438,859,438,0,859,0,27317.91567,147.4367075,7913.0,11924.0396,1,11841.0,190,24077,8025.666667,13394.84443,1,0,104,84.24954716,0,859,162.125,0,0,1,0,0,1,29200,31,1,32,0.0,0.0,0,0.0,0.0,0,BENIGN
180,2,2,74,234,37,37,117,117,1711111.111,22222.22222,60.0,97.86214794,3,4.0,4,3,3.0,0.0,3,0,40,11111.11111,37,117,69.0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
5281586,5,1,135,46,46,6,46,46,34.27000905,1.136022399,1056317.2,2309658.37,83,1320396.5,83,0,0.0,0.0,0,1,100,0.189337067,6,46,32.42857143,0,0,0,1,0,0,258,770,4,20,93497.0,0.0,93497,5187729.0,0.0,5187729,BENIGN
5927949,1,5,6,30,6,6,6,6,6.072926741,1.012154457,1185589.8,2646642.989,3,0.0,0,5926864,1481716.0,2958888.412,3,0,20,0.843462047,6,6,6.0,0,0,0,1,1,5,229,0,0,20,7902.0,0.0,7902,5920047.0,0.0,5920047,BENIGN
24831,5,2,11601,26,5840,0,20,6,468245.3385,281.9056824,4138.5,9704.164977,4,6207.75,49,4,4.0,0.0,4,0,124,80.54448069,0,5840,1453.375,0,0,1,0,0,0,8192,256,3,20,0.0,0.0,0,0.0,0.0,0,BENIGN
78367508,6,10,11613,68,7215,0,20,0,149.0541207,0.204166247,5224500.533,18300000.0,1,15700000.0,47,78300000,8703514.889,23500000.0,1,0,132,0.127603904,0,7215,687.4705882,0,0,0,1,1,1,229,256,4,20,18670.0,0.0,18670,39200000.0,45100000.0,7273424,BENIGN
96,2,0,12,0,6,6,0,0,125000.0,20833.33333,96.0,0.0,96,96.0,96,0,0.0,0.0,0,0,40,0.0,6,6,6.0,0,0,0,1,0,0,64025,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
175,2,0,0,0,0,0,0,0,0.0,11428.57143,175.0,0.0,175,175.0,175,0,0.0,0.0,0,0,64,0.0,0,0,0.0,0,0,0,1,0,0,30756,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
60161,2,2,86,316,43,43,158,158,6682.069779,66.48825651,20053.66667,34727.04134,4,4.0,4,4,4.0,0.0,4,0,80,33.24412826,43,158,89.0,0,0,0,0,0,1,-1,-1,1,40,0.0,0.0,0,0.0,0.0,0,BENIGN
53,1,1,0,0,0,0,0,0,0.0,37735.84906,53.0,0.0,53,0.0,0,0,0.0,0.0,0,0,32,18867.92453,0,0,0.0,0,0,0,1,1,1,159,344,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
186,2,2,76,108,38,38,54,54,989247.3118,21505.37634,62.0,24.24871131,48,48.0,48,48,48.0,0.0,48,0,40,10752.68817,38,54,44.4,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
259,2,2,64,258,32,32,129,129,1243243.243,15444.01544,86.33333333,109.6464014,1,1.0,1,48,48.0,0.0,48,0,80,7722.007722,32,129,70.8,0,0,0,0,0,1,-1,-1,1,40,0.0,0.0,0,0.0,0.0,0,BENIGN
278,3,1,43,6,31,6,6,6,176258.9928,14388.48921,92.66666667,121.1376627,1,115.5,1,0,0.0,0.0,0,0,60,3597.122302,6,31,11.0,0,0,0,1,0,0,980,0,2,20,0.0,0.0,0,0.0,0.0,0,BENIGN
198,2,2,64,204,32,32,102,102,1353535.354,20202.0202,66.0,73.66817495,3,3.0,3,48,48.0,0.0,48,0,40,10101.0101,32,102,60.0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
3,2,0,0,0,0,0,0,0,0.0,666666.6667,3.0,0.0,3,3.0,3,0,0.0,0.0,0,0,64,0.0,0,0,0.0,0,0,0,1,0,0,6292,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
1187484,8,8,701,4365,385,0,1448,0,4266.162744,13.47386575,79165.6,166334.4988,3,152031.7143,159,1065262,152180.2857,296688.6116,3,0,264,6.736932877,0,1448,298.0,0,0,1,0,0,1,29200,61,3,32,0.0,0.0,0,0.0,0.0,0,BENIGN
10040184,1,5,6,30,6,6,6,6,3.585591658,0.59759861,2008036.8,4475294.835,4,0.0,0,10000000,2506679.0,5004670.305,4,0,20,0.497998841,6,6,6.0,0,0,0,1,1,5,229,0,0,20,26504.0,0.0,26504,10000000.0,0.0,10000000,BENIGN
654,1,1,52,244,52,52,244,244,452599.3884,3058.103976,654.0,0.0,654,0.0,0,0,0.0,0.0,0,0,32,1529.051988,52,244,116.0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0,0.0,0.0,0,BENIGN
90635115,5,10,11613,68,11595,0,20,0,128.8794084,0.165498769,6473936.786,22900000.0,0,22700000.0,181,89900000,9984214.111,28500000.0,0,0,112,0.110332513,0,11595,730.4375,0,0,0,1,1,2,229,256,3,20,4026722.0,0.0,4026722,85800000.0,0.0,85800000,BENIGN
79626,2,0,12,0,6,6,0,0,150.7045437,25.11742396,79626.0,0.0,79626,79626.0,79626,0,0.0,0.0,0,0,40,0.0,6,6,6.0,0,0,0,1,0,0,253,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
401,2,0,12,0,6,6,0,0,29925.18703,4987.531172,401.0,0.0,401,401.0,401,0,0.0,0.0,0,0,40,0.0,6,6,6.0,0,0,0,1,0,0,360,-1,1,20,0.0,0.0,0,0.0,0.0,0,BENIGN
429789,10,12,1322,12611,607,0,2920,0,32418.23313,51.18790849,20466.14286,41859.68652,6,47731.44444,90,325185,29562.27273,48935.98935,49,0,220,27.92067736,0,2920,605.7826087,0,0,1,0,0,1,29200,71,9,20,0.0,0.0,0,0.0,0.0,0,BENIGN
81387224,5,9,11613,62,11595,0,20,0,143.4500334,0.172017171,6260555.692,22300000.0,3,20300000.0,6,81300000,10200000.0,28400000.0,3,0,112,0.110582467,0,11595,778.7333333,0,0,0,1,1,1,229,256,3,20,837289.0,0.0,837289,80500000.0,0.0,80500000,BENIGN
24056,1,1,6,6,6,6,6,6,498.8360492,83.13934154,24056.0,0.0,24056,0.0,0,0,0.0,0.0,0,0,20,41.56967077,6,6,6.0,0,0,0,1,1,1,256,980,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
4,3,0,43,0,31,6,0,0,10800000.0,750000.0,2.0,1.414213562,1,2.0,1,0,0.0,0.0,0,0,60,0.0,6,31,12.25,0,0,0,1,0,0,62,-1,2,20,0.0,0.0,0,0.0,0.0,0,BENIGN
67026,1,1,49,131,49,49,131,131,2685.52502,29.83916689,67026.0,0.0,67026,0.0,0,0,0.0,0.0,0,0,20,14.91958345,49,131,76.33333333,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0,0.0,0.0,0,BENIGN
10095436,1,5,1375,24,1375,1375,6,0,138.577472,0.594327972,2019087.2,4503769.526,987,0.0,0,10100000,2521677.75,5035997.57,987,1,20,0.49527331,0,1375,396.2857143,0,0,0,1,1,5,229,0,0,20,19764.0,0.0,19764,10100000.0,0.0,10100000,BENIGN
